Source,Target,Type,Weight
1707959,1727814,Undirected,2
1707959,145967056,Undirected,4
1708245,35556335,Undirected,1
1708245,2118662037,Undirected,1
1708289,1759256,Undirected,1
1708419,40637427,Undirected,3
1708419,49620969,Undirected,1
1708419,1712242431,Undirected,1
1708419,2304180315,Undirected,1
1708654,3137672,Undirected,1
1708654,2299942582,Undirected,1
1708869,2999829,Undirected,2
1708869,3285647,Undirected,1
1708869,10685934,Undirected,1
1708869,1403462444,Undirected,3
1708869,2209208754,Undirected,1
1709073,144547425,Undirected,2
1709103,145967056,Undirected,2
1709145,2740804,Undirected,1
1709150,2066974703,Undirected,1
1709340,1469317468,Undirected,1
1709340,2258678973,Undirected,1
1709392,1843103,Undirected,1
1709490,1731770,Undirected,1
1709537,47829900,Undirected,1
1709595,144516687,Undirected,2
1709722,2969311,Undirected,3
1709760,1770172,Undirected,1
1709760,145967056,Undirected,1
1709815,2240170,Undirected,1
1709817,47829900,Undirected,1
1709823,2299942582,Undirected,1
1709847,1773997,Undirected,10
1710013,2258678973,Undirected,1
1710234,1727814,Undirected,5
1710259,1719413,Undirected,2
1710259,1730194,Undirected,1
1710259,1732330,Undirected,1
1710259,1741195,Undirected,1
1710259,1762709,Undirected,1
1710259,1766676,Undirected,8
1710259,1802481,Undirected,2
1710259,1843103,Undirected,2
1710259,1855517,Undirected,1
1710259,2170418,Undirected,1
1710259,2252543,Undirected,1
1710259,2596675,Undirected,10
1710259,2729441,Undirected,1
1710259,2834680,Undirected,9
1710259,2881873,Undirected,2
1710259,3045089,Undirected,6
1710259,4010933,Undirected,1
1710259,4444498,Undirected,2
1710259,5170379,Undirected,1
1710259,8046305,Undirected,2
1710259,8386952,Undirected,2
1710259,8797925,Undirected,1
1710259,9231838,Undirected,2
1710259,9237725,Undirected,4
1710259,9991104,Undirected,1
1710259,13393219,Undirected,1
1710259,14073851,Undirected,1
1710259,14990407,Undirected,1
1710259,19285310,Undirected,1
1710259,20464270,Undirected,1
1710259,20842455,Undirected,1
1710259,21520685,Undirected,1
1710259,24849138,Undirected,1
1710259,29909357,Undirected,1
1710259,35142396,Undirected,12
1710259,35557703,Undirected,3
1710259,35817924,Undirected,1
1710259,39703810,Undirected,1
1710259,39935640,Undirected,4
1710259,40440632,Undirected,1
1710259,40879066,Undirected,8
1710259,46393431,Undirected,3
1710259,47562114,Undirected,1
1710259,47604743,Undirected,3
1710259,47829900,Undirected,2
1710259,48230793,Undirected,4
1710259,48640237,Undirected,1
1710259,48814007,Undirected,1
1710259,49043601,Undirected,1
1710259,49451350,Undirected,1
1710259,50755127,Undirected,4
1710259,50814217,Undirected,1
1710259,65749066,Undirected,1
1710259,66997808,Undirected,1
1710259,77302173,Undirected,1
1710259,89443006,Undirected,2
1710259,89651240,Undirected,1
1710259,92716077,Undirected,1
1710259,117898795,Undirected,2
1710259,123550823,Undirected,2
1710259,143879884,Undirected,1
1710259,143900241,Undirected,2
1710259,144142820,Undirected,3
1710259,144269952,Undirected,2
1710259,144285797,Undirected,1
1710259,144374111,Undirected,3
1710259,144617913,Undirected,1
1710259,144884036,Undirected,1
1710259,145008609,Undirected,2
1710259,145023130,Undirected,1
1710259,145357056,Undirected,1
1710259,145391991,Undirected,1
1710259,145837604,Undirected,8
1710259,145947148,Undirected,1
1710259,148122307,Undirected,1
1710259,151480882,Undirected,1
1710259,153655416,Undirected,1
1710259,1390915579,Undirected,2
1710259,1527091497,Undirected,1
1710259,1597747113,Undirected,2
1710259,1667793832,Undirected,1
1710259,2051053047,Undirected,1
1710259,2052289825,Undirected,2
1710259,2061479269,Undirected,3
1710259,2063990101,Undirected,1
1710259,2064221742,Undirected,1
1710259,2072406521,Undirected,2
1710259,2087764866,Undirected,1
1710259,2107498082,Undirected,1
1710259,2108540694,Undirected,1
1710259,2108667778,Undirected,1
1710259,2108855741,Undirected,1
1710259,2113385519,Undirected,4
1710259,2115691414,Undirected,1
1710259,2116476609,Undirected,1
1710259,2117214371,Undirected,1
1710259,2117943168,Undirected,1
1710259,2128126933,Undirected,3
1710259,2135269805,Undirected,2
1710259,2135889750,Undirected,1
1710259,2137096570,Undirected,2
1710259,2143778722,Undirected,1
1710259,2146267242,Undirected,3
1710259,2149237431,Undirected,1
1710259,2151288080,Undirected,1
1710259,2152290281,Undirected,1
1710259,2152838033,Undirected,1
1710259,2152958524,Undirected,1
1710259,2153397998,Undirected,4
1710259,2153613311,Undirected,1
1710259,2153621050,Undirected,1
1710259,2154170708,Undirected,1
1710259,2155515921,Undirected,1
1710259,2155881468,Undirected,2
1710259,2190478538,Undirected,1
1710259,2203370006,Undirected,2
1710259,2220434670,Undirected,1
1710259,2241569932,Undirected,3
1710259,2241612487,Undirected,2
1710259,2244475207,Undirected,3
1710259,2259609416,Undirected,1
1710259,2265387546,Undirected,1
1710259,2268169499,Undirected,1
1710259,2274150743,Undirected,1
1710259,2279023361,Undirected,1
1710259,2279031496,Undirected,3
1710259,2279194429,Undirected,16
1710259,2279286517,Undirected,1
1710259,2279615021,Undirected,1
1710259,2282417503,Undirected,4
1710259,2284143709,Undirected,1
1710259,2288203548,Undirected,1
1710259,2290488386,Undirected,3
1710259,2292127449,Undirected,1
1710259,2294214747,Undirected,1
1710259,2296205402,Undirected,1
1710259,2296943950,Undirected,1
1710259,2297344008,Undirected,1
1710259,2301265720,Undirected,1
1710259,2302785227,Undirected,2
1710259,2305012762,Undirected,1
1710259,2308822895,Undirected,1
1710259,2309190767,Undirected,2
1710259,2313033454,Undirected,1
1710259,2313453599,Undirected,2
1710259,2316296879,Undirected,1
1710259,2322253904,Undirected,1
1710259,2324168511,Undirected,3
1710259,2325114952,Undirected,1
1710259,2332738929,Undirected,1
1710259,2335629539,Undirected,1
1710259,2338893967,Undirected,13
1710259,2342589857,Undirected,2
1710259,2345191359,Undirected,1
1710259,2346895436,Undirected,1
1710259,2349941519,Undirected,2
1710259,2355313339,Undirected,1
1710259,2356553413,Undirected,1
1710259,2363332074,Undirected,1
1710259,2364080048,Undirected,4
1710259,2365411862,Undirected,2
1710259,2367798794,Undirected,2
1710259,2368453856,Undirected,5
1710259,2374300133,Undirected,1
1710259,2375320263,Undirected,1
1710259,2379010866,Undirected,5
1710259,2379278630,Undirected,1
1710259,2381580561,Undirected,1
1710259,2382886928,Undirected,2
1710259,2383249332,Undirected,1
1710259,2384338923,Undirected,1
1710259,2385555161,Undirected,1
1710259,2386055431,Undirected,1
1710259,2392806762,Undirected,1
1710259,2404710602,Undirected,1
1710259,2404792549,Undirected,1
1710259,2408677461,Undirected,1
1710285,145944286,Undirected,3
1710379,98358553,Undirected,4
1710866,2969311,Undirected,2
1710917,1773997,Undirected,3
1710917,143615345,Undirected,1
1711104,1737063,Undirected,1
1711205,1797584,Undirected,1
1711979,89555756,Undirected,1
1712041,1727814,Undirected,9
1712174,1812881,Undirected,1
1712174,38144094,Undirected,1
1712174,47829900,Undirected,2
1712190,3344254,Undirected,3
1712190,49620969,Undirected,6
1712190,2109660691,Undirected,10
1712190,2145225543,Undirected,6
1712190,2146267242,Undirected,2
1712190,2258678973,Undirected,1
1712865,144842921,Undirected,2
1712880,145967056,Undirected,1
1713217,1784651,Undirected,1
1713217,1805753,Undirected,5
1713217,1832644,Undirected,3
1713217,1974491,Undirected,1
1713217,1990408,Undirected,8
1713217,2004051,Undirected,1
1713217,2035680,Undirected,1
1713217,2083558,Undirected,1
1713217,2086051,Undirected,2
1713217,2095195,Undirected,1
1713217,2106815,Undirected,1
1713217,2193593,Undirected,1
1713217,2239732,Undirected,1
1713217,2251863,Undirected,3
1713217,2309615,Undirected,1
1713217,2343486,Undirected,2
1713217,2348252,Undirected,3
1713217,2397125,Undirected,1
1713217,2498257,Undirected,3
1713217,2744465,Undirected,2
1713217,2768462,Undirected,1
1713217,2947796,Undirected,2
1713217,2975143,Undirected,6
1713217,3098717,Undirected,3
1713217,3107713,Undirected,1
1713217,3179069,Undirected,1
1713217,3269854,Undirected,1
1713217,3325855,Undirected,1
1713217,3380978,Undirected,3
1713217,3463388,Undirected,1
1713217,3517387,Undirected,3
1713217,3719357,Undirected,2
1713217,3955838,Undirected,1
1713217,4183979,Undirected,1
1713217,4385896,Undirected,1
1713217,4677813,Undirected,1
1713217,4778370,Undirected,2
1713217,4806885,Undirected,2
1713217,4865276,Undirected,1
1713217,4906055,Undirected,1
1713217,4954659,Undirected,3
1713217,5001868,Undirected,1
1713217,5013799,Undirected,1
1713217,5304239,Undirected,1
1713217,6040890,Undirected,3
1713217,6147350,Undirected,2
1713217,6648070,Undirected,1
1713217,6960287,Undirected,1
1713217,7185375,Undirected,18
1713217,8269696,Undirected,1
1713217,8386952,Undirected,6
1713217,8703714,Undirected,2
1713217,9213404,Undirected,1
1713217,9340896,Undirected,1
1713217,10145633,Undirected,1
1713217,10769604,Undirected,1
1713217,11610051,Undirected,1
1713217,12030394,Undirected,1
1713217,15290873,Undirected,1
1713217,15517151,Undirected,1
1713217,16125662,Undirected,3
1713217,25462138,Undirected,4
1713217,25607157,Undirected,2
1713217,26365567,Undirected,2
1713217,27736083,Undirected,5
1713217,30151585,Undirected,4
1713217,31531448,Undirected,1
1713217,34879518,Undirected,1
1713217,34903806,Undirected,2
1713217,35210016,Undirected,1
1713217,35642465,Undirected,2
1713217,39777485,Undirected,5
1713217,39999032,Undirected,2
1713217,40572626,Undirected,1
1713217,40989688,Undirected,5
1713217,47087681,Undirected,9
1713217,47123118,Undirected,1
1713217,47376509,Undirected,6
1713217,47435266,Undirected,2
1713217,47939731,Undirected,1
1713217,47948483,Undirected,1
1713217,48151070,Undirected,1
1713217,48777472,Undirected,1
1713217,48912652,Undirected,1
1713217,48985260,Undirected,1
1713217,49106372,Undirected,1
1713217,49335114,Undirected,2
1713217,49535307,Undirected,1
1713217,51235717,Undirected,1
1713217,51288142,Undirected,6
1713217,51390770,Undirected,2
1713217,51506106,Undirected,1
1713217,52133002,Undirected,15
1713217,65869870,Undirected,1
1713217,69015638,Undirected,1
1713217,73774928,Undirected,1
1713217,80838424,Undirected,1
1713217,83067963,Undirected,2
1713217,84315698,Undirected,10
1713217,88695998,Undirected,5
1713217,89555756,Undirected,1
1713217,92145728,Undirected,1
1713217,97714677,Undirected,1
1713217,97754499,Undirected,1
1713217,100550937,Undirected,6
1713217,101520949,Undirected,1
1713217,102040604,Undirected,4
1713217,108112975,Undirected,4
1713217,119134070,Undirected,1
1713217,133597805,Undirected,4
1713217,143609444,Undirected,1
1713217,143667578,Undirected,1
1713217,143779142,Undirected,1
1713217,144180010,Undirected,1
1713217,144289617,Undirected,5
1713217,144291520,Undirected,3
1713217,144386646,Undirected,16
1713217,144677891,Undirected,1
1713217,144808567,Undirected,1
1713217,144866733,Undirected,1
1713217,145237312,Undirected,8
1713217,145486909,Undirected,2
1713217,145544001,Undirected,1
1713217,145668399,Undirected,1
1713217,145919666,Undirected,7
1713217,145960893,Undirected,3
1713217,147098308,Undirected,1
1713217,150184711,Undirected,8
1713217,152382659,Undirected,1
1713217,152388837,Undirected,1
1713217,152439168,Undirected,4
1713217,153335555,Undirected,1
1713217,1384086629,Undirected,2
1713217,1387483223,Undirected,1
1713217,1387791702,Undirected,1
1713217,1388014796,Undirected,2
1713217,1392932010,Undirected,1
1713217,1396420266,Undirected,1
1713217,1401879246,Undirected,3
1713217,1416597777,Undirected,3
1713217,1434779698,Undirected,1
1713217,1436191668,Undirected,1
1713217,1481857253,Undirected,6
1713217,1481858297,Undirected,3
1713217,1491752561,Undirected,3
1713217,1616810167,Undirected,8
1713217,1646885138,Undirected,2
1713217,1689494029,Undirected,13
1713217,1712244466,Undirected,3
1713217,1712251090,Undirected,3
1713217,1753568237,Undirected,1
1713217,1753568752,Undirected,1
1713217,1753569645,Undirected,1
1713217,1775927114,Undirected,8
1713217,1776005741,Undirected,4
1713217,1835726885,Undirected,1
1713217,1844285316,Undirected,1
1713217,1913048291,Undirected,1
1713217,2007527690,Undirected,2
1713217,2026194519,Undirected,6
1713217,2034243629,Undirected,2
1713217,2043253850,Undirected,1
1713217,2044586676,Undirected,1
1713217,2050142046,Undirected,1
1713217,2051025547,Undirected,6
1713217,2051128902,Undirected,1
1713217,2052949620,Undirected,7
1713217,2056771333,Undirected,2
1713217,2058131764,Undirected,1
1713217,2061514448,Undirected,8
1713217,2061768475,Undirected,1
1713217,2062870548,Undirected,1
1713217,2065278804,Undirected,1
1713217,2066246273,Undirected,1
1713217,2067453586,Undirected,1
1713217,2083004248,Undirected,1
1713217,2086516653,Undirected,2
1713217,2088897231,Undirected,1
1713217,2105183102,Undirected,1
1713217,2105401251,Undirected,1
1713217,2109182534,Undirected,1
1713217,2125346141,Undirected,1
1713217,2127076608,Undirected,1
1713217,2127832785,Undirected,1
1713217,2130402464,Undirected,1
1713217,2130871105,Undirected,1
1713217,2133390450,Undirected,1
1713217,2134852797,Undirected,3
1713217,2151451265,Undirected,2
1713217,2153171403,Undirected,1
1713217,2153171623,Undirected,1
1713217,2153172587,Undirected,1
1713217,2153173069,Undirected,1
1713217,2154841567,Undirected,7
1713217,2154843910,Undirected,2
1713217,2155670818,Undirected,1
1713217,2157978411,Undirected,4
1713217,2159098468,Undirected,1
1713217,2163821818,Undirected,2
1713217,2171174978,Undirected,1
1713217,2174222316,Undirected,2
1713217,2178995086,Undirected,1
1713217,2189080460,Undirected,1
1713217,2189724226,Undirected,3
1713217,2204441611,Undirected,3
1713217,2211541929,Undirected,1
1713217,2215896930,Undirected,1
1713217,2215904970,Undirected,1
1713217,2218333840,Undirected,1
1713217,2219032426,Undirected,1
1713217,2219038193,Undirected,1
1713217,2225561091,Undirected,1
1713217,2228235172,Undirected,1
1713217,2238860841,Undirected,1
1713217,2238939610,Undirected,1
1713217,2257301334,Undirected,1
1713217,2262692035,Undirected,1
1713217,2301543329,Undirected,1
1713217,2309479627,Undirected,1
1713217,2359176353,Undirected,18
1713217,2369220984,Undirected,1
1713217,2399059824,Undirected,1
1713217,2401039842,Undirected,1
1713391,145967056,Undirected,17
1713579,3027097,Undirected,2
1713579,144344283,Undirected,3
1713586,145967056,Undirected,8
1713762,2292402355,Undirected,1
1713767,3179069,Undirected,3
1713920,2305027534,Undirected,3
1714297,48861660,Undirected,1
1714717,145967056,Undirected,1
1715050,145729210,Undirected,2
1715051,1773498,Undirected,2
1715101,145967056,Undirected,3
1715172,47829900,Undirected,1
1715356,49620969,Undirected,2
1715847,2283207460,Undirected,1
1715996,144914078,Undirected,1
1716095,2292402355,Undirected,1
1716269,145906750,Undirected,1
1716301,2099822432,Undirected,1
1716304,4865276,Undirected,1
1716457,145967056,Undirected,2
1716511,145967056,Undirected,2
1716512,144344283,Undirected,1
1716551,1808676,Undirected,3
1716551,144344283,Undirected,1
1716625,145944286,Undirected,1
1717004,47048093,Undirected,1
1717004,2153078543,Undirected,1
1717080,3113442,Undirected,4
1717080,150358650,Undirected,3
1717131,1722887,Undirected,1
1717131,2559267,Undirected,1
1717131,2702989,Undirected,4
1717131,2705148,Undirected,8
1717131,3046493,Undirected,1
1717131,3304342,Undirected,1
1717131,7402018,Undirected,1
1717131,19202102,Undirected,5
1717131,34454712,Undirected,1
1717131,35082280,Undirected,6
1717131,36292687,Undirected,5
1717131,46199286,Undirected,1
1717131,49771531,Undirected,8
1717131,79676449,Undirected,1
1717131,89866387,Undirected,1
1717131,102444222,Undirected,7
1717131,103010511,Undirected,2
1717131,1403364278,Undirected,4
1717131,1405483275,Undirected,4
1717131,1522010700,Undirected,1
1717131,2061510905,Undirected,1
1717131,2110398842,Undirected,2
1717131,2186112967,Undirected,1
1717131,2212656440,Undirected,1
1717131,2266240296,Undirected,1
1717131,2273570204,Undirected,3
1717131,2292608036,Undirected,1
1717131,2292608058,Undirected,1
1717131,2292609198,Undirected,1
1717131,2292609489,Undirected,1
1717131,2292611232,Undirected,1
1717131,2292612770,Undirected,1
1717131,2299942582,Undirected,7
1717131,2306483066,Undirected,1
1717413,145944286,Undirected,1
1717691,47829900,Undirected,1
1717836,3127195,Undirected,2
1717861,2228109,Undirected,2
1717861,38144094,Undirected,2
1717872,3027097,Undirected,10
1717872,49988044,Undirected,3
1717872,144344283,Undirected,5
1717872,2316152845,Undirected,3
1718134,2740804,Undirected,1
1718171,145906750,Undirected,5
1718355,2969311,Undirected,5
1718355,2000111554,Undirected,1
1718510,47829900,Undirected,1
1718541,1727814,Undirected,2
1718541,145967056,Undirected,7
1718827,49988044,Undirected,1
1719290,1727814,Undirected,1
1719290,145967056,Undirected,2
1719347,1981186,Undirected,1
1719756,47299120,Undirected,2
1720246,145967056,Undirected,1
1720367,145784853,Undirected,1
1720429,33411132,Undirected,1
1720483,2072248,Undirected,4
1720483,144344283,Undirected,1
1720699,1759256,Undirected,3
1720972,144842921,Undirected,5
1720987,2969311,Undirected,1
1720987,1382034111,Undirected,1
1721005,1727814,Undirected,1
1721005,38144094,Undirected,1
1721005,47780338,Undirected,1
1721042,2281907225,Undirected,2
1721158,2052688337,Undirected,1
1721289,2108267457,Undirected,3
1721296,2052717147,Undirected,1
1721319,145944286,Undirected,1
1721354,2299942582,Undirected,19
1721677,47095791,Undirected,10
1721681,2740804,Undirected,5
1721860,1745169,Undirected,13
1721860,143731041,Undirected,2
1721860,2109460766,Undirected,2
1721860,2115450588,Undirected,6
1721909,145967056,Undirected,4
1721985,145784853,Undirected,1
